,station,date,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WESD,WT04,elevation,mindate,maxdate,latitude,name,datacoverage,elevationUnit,longitude
0,GHCND:USC00123206,2019-01-01T00:00:00,345.0,0.0,0.0,106.0,11.0,22.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
1,GHCND:USC00123206,2019-01-02T00:00:00,0.0,0.0,0.0,28.0,-11.0,-11.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
2,GHCND:USC00123206,2019-01-03T00:00:00,0.0,0.0,0.0,17.0,-22.0,-22.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
3,GHCND:USC00123206,2019-01-04T00:00:00,0.0,0.0,0.0,33.0,-33.0,-17.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
4,GHCND:USC00123206,2019-01-05T00:00:00,0.0,0.0,0.0,111.0,-17.0,-11.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
5,GHCND:USC00123206,2019-01-06T00:00:00,0.0,0.0,0.0,50.0,-17.0,-6.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
6,GHCND:USC00123206,2019-01-07T00:00:00,0.0,0.0,0.0,50.0,-6.0,6.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
7,GHCND:USC00123206,2019-01-08T00:00:00,18.0,0.0,0.0,122.0,6.0,83.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
8,GHCND:USC00123206,2019-01-09T00:00:00,5.0,0.0,0.0,100.0,-50.0,-50.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
9,GHCND:USC00123206,2019-01-10T00:00:00,3.0,13.0,0.0,-50.0,-67.0,-61.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
10,GHCND:USC00123206,2019-01-11T00:00:00,0.0,0.0,0.0,-33.0,-61.0,-50.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
11,GHCND:USC00123206,2019-01-12T00:00:00,0.0,0.0,0.0,-17.0,-50.0,-39.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
12,GHCND:USC00123206,2019-01-13T00:00:00,64.0,102.0,102.0,-28.0,-44.0,-44.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
13,GHCND:USC00123206,2019-01-14T00:00:00,0.0,0.0,76.0,-11.0,-150.0,-150.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
14,GHCND:USC00123206,2019-01-15T00:00:00,0.0,0.0,76.0,-6.0,-150.0,-61.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
15,GHCND:USC00123206,2019-01-16T00:00:00,0.0,0.0,76.0,-11.0,-61.0,-11.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
16,GHCND:USC00123206,2019-01-17T00:00:00,0.0,0.0,76.0,11.0,-39.0,-39.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
17,GHCND:USC00123206,2019-01-18T00:00:00,25.0,25.0,102.0,0.0,-39.0,-6.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
18,GHCND:USC00123206,2019-01-19T00:00:00,10.0,13.0,102.0,11.0,-50.0,-50.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
19,GHCND:USC00123206,2019-01-20T00:00:00,91.0,102.0,178.0,-44.0,-183.0,-183.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
20,GHCND:USC00123206,2019-01-21T00:00:00,0.0,0.0,178.0,-100.0,-239.0,-239.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
21,GHCND:USC00123206,2019-01-22T00:00:00,0.0,0.0,178.0,-122.0,-250.0,-128.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
22,GHCND:USC00123206,2019-01-23T00:00:00,122.0,0.0,127.0,28.0,-128.0,28.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
23,GHCND:USC00123206,2019-01-24T00:00:00,36.0,0.0,76.0,56.0,-39.0,-39.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
24,GHCND:USC00123206,2019-01-25T00:00:00,0.0,0.0,51.0,-39.0,-167.0,-167.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
25,GHCND:USC00123206,2019-01-26T00:00:00,5.0,10.0,25.0,-117.0,-167.0,-117.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
26,GHCND:USC00123206,2019-01-27T00:00:00,33.0,71.0,102.0,-67.0,-139.0,-139.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
27,GHCND:USC00123206,2019-01-28T00:00:00,3.0,0.0,102.0,-94.0,-172.0,-111.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
28,GHCND:USC00123206,2019-01-29T00:00:00,51.0,140.0,152.0,56.0,-122.0,-122.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
29,GHCND:USC00123206,2019-01-30T00:00:00,3.0,0.0,102.0,-122.0,-250.0,-250.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
30,GHCND:USC00123206,2019-01-31T00:00:00,0.0,0.0,102.0,-233.0,-272.0,-267.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
31,GHCND:USC00123206,2019-02-01T00:00:00,23.0,51.0,152.0,-161.0,-267.0,-161.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
32,GHCND:USC00123206,2019-02-02T00:00:00,0.0,0.0,152.0,-89.0,-161.0,-150.0,0.0,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
33,GHCND:USC00123206,2019-02-03T00:00:00,0.0,0.0,76.0,56.0,-150.0,39.0,0.0,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
34,GHCND:USC00123206,2019-02-04T00:00:00,0.0,0.0,0.0,111.0,22.0,56.0,0.0,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
35,GHCND:USC00123206,2019-02-05T00:00:00,38.0,0.0,0.0,111.0,-6.0,0.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
36,GHCND:USC00123206,2019-02-06T00:00:00,132.0,0.0,0.0,11.0,-6.0,6.0,0.0,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
37,GHCND:USC00123206,2019-02-07T00:00:00,18.0,0.0,0.0,44.0,6.0,11.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
38,GHCND:USC00123206,2019-02-08T00:00:00,13.0,0.0,0.0,133.0,-111.0,-111.0,0.0,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
39,GHCND:USC00123206,2019-02-09T00:00:00,0.0,0.0,0.0,-78.0,-117.0,-94.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
40,GHCND:USC00123206,2019-02-10T00:00:00,0.0,0.0,0.0,-28.0,-94.0,-61.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
41,GHCND:USC00123206,2019-02-11T00:00:00,36.0,38.0,25.0,-28.0,-61.0,-44.0,0.0,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
42,GHCND:USC00123206,2019-02-12T00:00:00,178.0,0.0,25.0,0.0,-44.0,0.0,0.0,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
43,GHCND:USC00123206,2019-02-13T00:00:00,13.0,5.0,25.0,11.0,-78.0,-78.0,0.0,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
44,GHCND:USC00123206,2019-02-14T00:00:00,0.0,0.0,0.0,-6.0,-83.0,-6.0,0.0,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
45,GHCND:USC00123206,2019-02-15T00:00:00,0.0,0.0,0.0,72.0,-22.0,-22.0,0.0,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
46,GHCND:USC00123206,2019-02-16T00:00:00,0.0,0.0,0.0,-22.0,-83.0,-50.0,0.0,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
47,GHCND:USC00123206,2019-02-17T00:00:00,0.0,0.0,0.0,-39.0,-56.0,-44.0,0.0,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
48,GHCND:USC00123206,2019-02-18T00:00:00,15.0,13.0,0.0,-28.0,-61.0,-61.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
49,GHCND:USC00123206,2019-02-19T00:00:00,0.0,0.0,0.0,-11.0,-100.0,-100.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
50,GHCND:USC00123206,2019-02-20T00:00:00,28.0,0.0,0.0,0.0,-106.0,-39.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
51,GHCND:USC00123206,2019-02-21T00:00:00,13.0,0.0,0.0,128.0,-106.0,-11.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
52,GHCND:USC00123206,2019-02-22T00:00:00,0.0,0.0,0.0,128.0,-106.0,-44.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
53,GHCND:USC00123206,2019-02-23T00:00:00,0.0,0.0,0.0,128.0,-106.0,-6.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
54,GHCND:USC00123206,2019-02-24T00:00:00,46.0,0.0,0.0,111.0,-6.0,28.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
55,GHCND:USC00123206,2019-02-25T00:00:00,0.0,0.0,0.0,28.0,-106.0,-106.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
56,GHCND:USC00123206,2019-02-26T00:00:00,0.0,0.0,0.0,28.0,-111.0,-72.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
57,GHCND:USC00123206,2019-02-27T00:00:00,0.0,0.0,0.0,28.0,-111.0,-56.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
58,GHCND:USC00123206,2019-02-28T00:00:00,0.0,0.0,0.0,28.0,-111.0,-44.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
59,GHCND:USC00123206,2019-03-01T00:00:00,0.0,0.0,0.0,28.0,-111.0,-61.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
60,GHCND:USC00123206,2019-03-02T00:00:00,0.0,0.0,0.0,28.0,-111.0,-28.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
61,GHCND:USC00123206,2019-03-03T00:00:00,0.0,0.0,0.0,17.0,-61.0,-44.0,0.0,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
62,GHCND:USC00123206,2019-03-04T00:00:00,20.0,3.0,0.0,-22.0,-144.0,-144.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
63,GHCND:USC00123206,2019-03-05T00:00:00,3.0,0.0,0.0,-22.0,-144.0,-128.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
64,GHCND:USC00123206,2019-03-06T00:00:00,3.0,0.0,0.0,-22.0,-144.0,-133.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
65,GHCND:USC00123206,2019-03-07T00:00:00,0.0,0.0,0.0,-22.0,-144.0,-89.0,0.0,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
66,GHCND:USC00123206,2019-03-08T00:00:00,0.0,0.0,0.0,-17.0,-89.0,-50.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
67,GHCND:USC00123206,2019-03-09T00:00:00,0.0,0.0,0.0,56.0,-89.0,-28.0,0.0,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
68,GHCND:USC00123206,2019-03-10T00:00:00,246.0,0.0,0.0,89.0,-28.0,22.0,0.0,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
69,GHCND:USC00123206,2019-03-11T00:00:00,0.0,0.0,0.0,33.0,-22.0,-22.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
70,GHCND:USC00123206,2019-03-12T00:00:00,0.0,0.0,0.0,50.0,-67.0,-67.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
71,GHCND:USC00123206,2019-03-13T00:00:00,0.0,0.0,0.0,83.0,-72.0,28.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
72,GHCND:USC00123206,2019-03-14T00:00:00,33.0,0.0,0.0,133.0,-72.0,128.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
73,GHCND:USC00123206,2019-03-15T00:00:00,84.0,0.0,0.0,194.0,-72.0,39.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
74,GHCND:USC00123206,2019-03-16T00:00:00,18.0,0.0,0.0,61.0,-17.0,-17.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
75,GHCND:USC00123206,2019-03-17T00:00:00,0.0,0.0,0.0,44.0,-67.0,-67.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
76,GHCND:USC00123206,2019-03-18T00:00:00,13.0,0.0,0.0,22.0,-67.0,-50.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
77,GHCND:USC00123206,2019-03-19T00:00:00,0.0,0.0,0.0,67.0,-50.0,-44.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
78,GHCND:USC00123206,2019-03-20T00:00:00,0.0,0.0,0.0,83.0,-50.0,22.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
79,GHCND:USC00123206,2019-03-21T00:00:00,28.0,0.0,0.0,83.0,-50.0,44.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
80,GHCND:USC00123206,2019-03-22T00:00:00,0.0,0.0,0.0,83.0,-50.0,11.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
81,GHCND:USC00123206,2019-03-23T00:00:00,0.0,0.0,0.0,89.0,-67.0,-61.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
82,GHCND:USC00123206,2019-03-24T00:00:00,0.0,0.0,0.0,100.0,-67.0,17.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
83,GHCND:USC00123206,2019-03-25T00:00:00,20.0,0.0,0.0,106.0,11.0,11.0,0.0,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
84,GHCND:USC00123206,2019-03-26T00:00:00,0.0,0.0,0.0,94.0,-56.0,-44.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
85,GHCND:USC00123206,2019-03-27T00:00:00,0.0,0.0,0.0,83.0,-50.0,-50.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
86,GHCND:USC00123206,2019-03-28T00:00:00,10.0,0.0,0.0,133.0,-50.0,61.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
87,GHCND:USC00123206,2019-03-29T00:00:00,20.0,0.0,0.0,183.0,61.0,83.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
88,GHCND:USC00123206,2019-03-30T00:00:00,160.0,0.0,0.0,111.0,50.0,56.0,0.0,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
89,GHCND:USC00123206,2019-03-31T00:00:00,183.0,25.0,25.0,72.0,-61.0,-56.0,0.0,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
90,GHCND:USC00123206,2019-04-01T00:00:00,0.0,0.0,0.0,6.0,-78.0,-78.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
91,GHCND:USC00123206,2019-04-02T00:00:00,0.0,0.0,0.0,61.0,-78.0,6.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
92,GHCND:USC00123206,2019-04-03T00:00:00,0.0,0.0,0.0,128.0,6.0,39.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
93,GHCND:USC00123206,2019-04-04T00:00:00,5.0,0.0,0.0,139.0,39.0,67.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
94,GHCND:USC00123206,2019-04-05T00:00:00,8.0,0.0,0.0,72.0,22.0,28.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
95,GHCND:USC00123206,2019-04-06T00:00:00,0.0,0.0,0.0,150.0,28.0,56.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
96,GHCND:USC00123206,2019-04-07T00:00:00,0.0,0.0,0.0,200.0,56.0,83.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
97,GHCND:USC00123206,2019-04-08T00:00:00,25.0,0.0,0.0,211.0,83.0,128.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
98,GHCND:USC00123206,2019-04-09T00:00:00,0.0,0.0,0.0,222.0,78.0,83.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
99,GHCND:USC00123206,2019-04-10T00:00:00,0.0,0.0,0.0,167.0,28.0,28.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
100,GHCND:USC00123206,2019-04-11T00:00:00,5.0,0.0,0.0,100.0,22.0,28.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
101,GHCND:USC00123206,2019-04-12T00:00:00,43.0,0.0,0.0,150.0,22.0,106.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
102,GHCND:USC00123206,2019-04-13T00:00:00,5.0,0.0,0.0,161.0,22.0,28.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
103,GHCND:USC00123206,2019-04-14T00:00:00,109.0,0.0,0.0,133.0,17.0,17.0,0.0,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
104,GHCND:USC00123206,2019-04-15T00:00:00,109.0,10.0,0.0,44.0,-6.0,11.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
105,GHCND:USC00123206,2019-04-16T00:00:00,0.0,0.0,0.0,122.0,11.0,78.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
106,GHCND:USC00123206,2019-04-17T00:00:00,0.0,0.0,0.0,228.0,78.0,89.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
107,GHCND:USC00123206,2019-04-18T00:00:00,0.0,0.0,0.0,200.0,83.0,167.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
108,GHCND:USC00123206,2019-04-19T00:00:00,201.0,0.0,0.0,183.0,44.0,44.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
109,GHCND:USC00123206,2019-04-20T00:00:00,3.0,0.0,0.0,72.0,44.0,50.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
110,GHCND:USC00123206,2019-04-21T00:00:00,175.0,0.0,0.0,67.0,11.0,17.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
111,GHCND:USC00123206,2019-04-22T00:00:00,0.0,0.0,0.0,200.0,17.0,83.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
112,GHCND:USC00123206,2019-04-23T00:00:00,0.0,0.0,0.0,239.0,78.0,161.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
113,GHCND:USC00123206,2019-04-24T00:00:00,0.0,0.0,0.0,178.0,17.0,17.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
114,GHCND:USC00123206,2019-04-25T00:00:00,0.0,0.0,0.0,156.0,17.0,100.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
115,GHCND:USC00123206,2019-04-26T00:00:00,274.0,0.0,0.0,144.0,78.0,89.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
116,GHCND:USC00123206,2019-04-27T00:00:00,30.0,0.0,0.0,150.0,33.0,33.0,0.0,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
117,GHCND:USC00123206,2019-04-28T00:00:00,163.0,0.0,0.0,100.0,6.0,33.0,0.0,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
118,GHCND:USC00123206,2019-04-29T00:00:00,3.0,0.0,0.0,128.0,33.0,56.0,0.0,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
119,GHCND:USC00123206,2019-04-30T00:00:00,127.0,0.0,0.0,78.0,50.0,72.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
120,GHCND:USC00123206,2019-05-01T00:00:00,312.0,0.0,0.0,94.0,67.0,78.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
121,GHCND:USC00123206,2019-05-02T00:00:00,5.0,0.0,0.0,211.0,78.0,117.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
122,GHCND:USC00123206,2019-05-03T00:00:00,56.0,0.0,0.0,194.0,100.0,100.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
123,GHCND:USC00123206,2019-05-04T00:00:00,0.0,0.0,0.0,133.0,94.0,106.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
124,GHCND:USC00123206,2019-05-05T00:00:00,0.0,0.0,0.0,161.0,44.0,56.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
125,GHCND:USC00123206,2019-05-06T00:00:00,0.0,0.0,0.0,217.0,56.0,89.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
126,GHCND:USC00123206,2019-05-07T00:00:00,0.0,0.0,0.0,244.0,89.0,117.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
127,GHCND:USC00123206,2019-05-08T00:00:00,0.0,0.0,0.0,122.0,72.0,78.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
128,GHCND:USC00123206,2019-05-09T00:00:00,0.0,0.0,0.0,178.0,78.0,161.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
129,GHCND:USC00123206,2019-05-10T00:00:00,66.0,0.0,0.0,228.0,72.0,72.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
130,GHCND:USC00123206,2019-05-11T00:00:00,0.0,0.0,0.0,133.0,28.0,33.0,0.0,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
131,GHCND:USC00123206,2019-05-12T00:00:00,33.0,0.0,0.0,133.0,33.0,67.0,0.0,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
132,GHCND:USC00123206,2019-05-13T00:00:00,97.0,0.0,0.0,100.0,67.0,78.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
133,GHCND:USC00123206,2019-05-14T00:00:00,0.0,0.0,0.0,122.0,22.0,50.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
134,GHCND:USC00123206,2019-05-15T00:00:00,0.0,0.0,0.0,194.0,44.0,67.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
135,GHCND:USC00123206,2019-05-16T00:00:00,0.0,0.0,0.0,222.0,67.0,117.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
136,GHCND:USC00123206,2019-05-17T00:00:00,409.0,0.0,0.0,233.0,117.0,167.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
137,GHCND:USC00123206,2019-05-18T00:00:00,38.0,0.0,0.0,233.0,111.0,111.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
138,GHCND:USC00123206,2019-05-19T00:00:00,0.0,0.0,0.0,294.0,111.0,211.0,,,268.2,2008-12-01,2020-03-20,41.3415,"GARRETT, IN US",1,METERS,-85.1292
